date,ticker,VOLATILITY_30D,VOLATILITY_90D,VOLATILITY_120D,VOLATILITY_260D
2024-01-23,PG US Equity,18.956,16.581,15.55,15.464
2024-01-24,PG US Equity,19.404,16.649,15.645,15.491
2024-01-25,PG US Equity,20.421,17.089,15.927,15.646
2024-01-26,PG US Equity,19.837,17.09,15.858,15.634
2024-01-29,PG US Equity,17.785,17.089,15.858,15.631
2024-01-30,PG US Equity,17.711,17.077,15.906,15.41
2024-01-31,PG US Equity,17.368,17.069,15.893,15.154
2024-02-01,PG US Equity,17.624,17.163,15.983,15.202
2024-02-02,PG US Equity,16.954,17.133,15.973,15.155
2024-02-05,PG US Equity,16.969,16.962,15.943,15.147
2024-02-06,PG US Equity,16.934,16.923,15.881,15.153
2024-02-07,PG US Equity,16.939,16.908,15.842,15.146
2024-02-08,PG US Equity,17.024,16.894,15.845,15.143
2024-02-09,PG US Equity,17.253,16.959,15.87,15.163
2024-02-12,PG US Equity,17.283,16.96,15.874,15.136
2024-02-13,PG US Equity,16.984,16.774,15.838,15.138
2024-02-14,PG US Equity,16.911,16.795,15.835,15.126
2024-02-15,PG US Equity,17.009,16.818,15.858,15.147
2024-02-16,PG US Equity,16.715,16.753,15.863,15.123
2024-02-20,PG US Equity,16.649,16.618,15.889,15.1
2024-02-21,PG US Equity,16.892,16.717,15.981,15.103
2024-02-22,PG US Equity,16.888,16.657,15.98,15.058
2024-02-23,PG US Equity,16.883,16.597,15.984,15.037
2024-02-26,PG US Equity,17.02,16.63,15.871,14.996
2024-02-27,PG US Equity,17.036,16.124,15.893,14.996
2024-02-28,PG US Equity,17.049,15.99,15.849,14.999
2024-02-29,PG US Equity,16.715,16.041,15.871,14.955
2024-03-01,PG US Equity,16.629,16.043,15.778,14.817
2024-03-04,PG US Equity,16.638,15.944,15.561,14.822
2024-03-05,PG US Equity,11.796,15.934,15.533,14.819
2024-03-06,PG US Equity,11.048,15.901,15.454,14.814
2024-03-07,PG US Equity,9.062,15.606,15.427,14.814
2024-03-08,PG US Equity,9.071,15.445,15.422,14.815
2024-03-11,PG US Equity,9.275,15.469,15.45,14.782
2024-03-12,PG US Equity,9.004,15.458,15.451,14.783
2024-03-13,PG US Equity,8.957,15.337,15.393,14.699
2024-03-14,PG US Equity,8.35,15.275,15.402,14.694
2024-03-15,PG US Equity,8.044,15.253,15.371,14.686
2024-03-18,PG US Equity,8.061,15.247,15.308,14.54
2024-03-19,PG US Equity,8.024,15.235,15.172,14.544
2024-03-20,PG US Equity,8.023,15.233,15.13,14.522
2024-03-21,PG US Equity,7.957,15.197,15.119,14.517
2024-03-22,PG US Equity,7.547,15.164,15.1,14.505
2024-03-25,PG US Equity,8.087,15.248,15.172,14.489
2024-03-26,PG US Equity,7.878,15.224,15.169,14.426
2024-03-27,PG US Equity,8.472,15.294,15.087,14.462
2024-03-28,PG US Equity,8.228,15.155,15.094,14.464
2024-04-01,PG US Equity,8.886,15.239,15.161,14.428
2024-04-02,PG US Equity,8.712,15.214,15.103,14.408
2024-04-03,PG US Equity,11.551,15.911,15.571,14.685
2024-04-04,PG US Equity,11.583,15.929,15.588,14.691
2024-04-05,PG US Equity,11.63,15.941,15.541,14.56
2024-04-08,PG US Equity,11.565,15.901,15.486,14.55
2024-04-09,PG US Equity,11.554,15.854,15.494,14.552
2024-04-10,PG US Equity,11.515,15.644,15.052,14.554
